iter	RMSE	AverageGain:top=10	MAP:top=5	RecallAt:top=10	PrecisionAt:top=10
0	0.2056800379	0.1644739036	0.04602648546	0.5085455911	0.04033107824
5	0.1999918371	0.2263673503	0.07663929187	0.554621627	0.05323753146
10	0.1966741239	0.2474278806	0.09236910122	0.574966079	0.06079130835
15	0.1946260822	0.2542187761	0.09800025013	0.585992598	0.06454318429
20	0.1932357051	0.2564448891	0.1037065755	0.5895305895	0.06609395968
25	0.1921911052	0.2601842588	0.1080769551	0.5994771781	0.0685952103
30	0.1913635933	0.2630231783	0.1126796732	0.6039749291	0.07119651095
35	0.1907690035	0.264098716	0.1149526152	0.6074043588	0.07224703622
40	0.1902232359	0.2653868601	0.1162935634	0.6115715457	0.0729974114
45	0.1897323799	0.2677630482	0.1209115669	0.6149899069	0.07474828684
50	0.1893169333	0.2698015675	0.1239408593	0.6185362118	0.07594888714
55	0.1890043818	0.2707270302	0.1257134123	0.6217177633	0.07679931235
60	0.1887345016	0.2712397866	0.1272860041	0.6223010123	0.07729956248
65	0.188459692	0.2720151743	0.1290378523	0.622328046	0.07754968754
70	0.1882018788	0.2729281307	0.1292960369	0.6242590069	0.0786002128
75	0.1879390185	0.2741662498	0.1325161192	0.6278747939	0.07965073807
80	0.1877142993	0.2745039186	0.1333822467	0.6289871827	0.08000091315
85	0.1875132898	0.2749416375	0.1350826802	0.6305921671	0.08095138839
90	0.1872899298	0.2758671002	0.1361712801	0.6311416843	0.08105143842
95	0.1871402304	0.2764548941	0.1371749764	0.6328050909	0.08175178859
100	0.1869700215	0.2775929631	0.1380844589	0.6351795132	0.08255218879
105	0.186835098	0.2773303318	0.1388433105	0.6346114865	0.08245213877
110	0.18667689	0.2780682008	0.1390150631	0.6363435986	0.08265223882
115	0.1865189859	0.2782808071	0.1400621144	0.6375691771	0.08310246393
120	0.1864033476	0.2791812573	0.141485465	0.6383113401	0.08375278909
125	0.1862642251	0.2796690012	0.1416959869	0.6396495379	0.08430306423
130	0.1861321422	0.2799316325	0.1432596854	0.640431693	0.08470326433
135	0.1859994006	0.2803318326	0.143441304	0.6412804427	0.08490336438
140	0.1858938299	0.2805194264	0.144035351	0.6415825689	0.08495338939
145	0.1857547029	0.2811697515	0.1452044078	0.6422465689	0.08535358949
150	0.1856145352	0.2816324829	0.1464279362	0.6426795536	0.08550366453
155	0.1855038156	0.2823578456	0.1469590351	0.643411959	0.08595388964
160	0.1853800849	0.2824453894	0.1482873381	0.6423179656	0.08595388964
165	0.1852859095	0.2829456395	0.1487895337	0.6436893198	0.08620401471
170	0.1851576336	0.2833333333	0.1492993719	0.6446938985	0.08650416478
175	0.1850360971	0.2834333834	0.1502927853	0.6429932161	0.08650416478
180	0.1849305657	0.2837585459	0.1521031349	0.6445823609	0.08670426483
185	0.184823837	0.2843338336	0.1523557612	0.6453758599	0.08730456498
190	0.1847201226	0.2848590962	0.1529281307	0.6468329071	0.08790486513
195	0.1846297629	0.2852467901	0.1530668112	0.6480998618	0.08805494017
200	0.1845371166	0.2854969151	0.1546642766	0.6489905849	0.08840511526
205	0.1844331777	0.2856720027	0.1552883386	0.6487078137	0.08830506523
210	0.1843357811	0.2861597465	0.1557866433	0.6505992356	0.08875529034
215	0.1842325523	0.2859971652	0.1564760158	0.6506925542	0.08880531536
220	0.1841454545	0.2863973653	0.1572099939	0.652082543	0.08925554047
225	0.184040949	0.286872603	0.1578033461	0.6521226424	0.08950566553
230	0.1839223421	0.2872602968	0.1588770774	0.6538527338	0.09015599069
235	0.1838162772	0.287810572	0.1601229782	0.6546522497	0.09055619079
240	0.1837203117	0.2879981657	0.1609693736	0.6544411628	0.09060621581
245	0.1836461591	0.2889111222	0.1621752543	0.6549130257	0.09105644092
250	0.1835643446	0.2892738036	0.1622468179	0.6568236301	0.09160671606
255	0.1834748722	0.2893613473	0.1625714246	0.656351509	0.09160671606
260	0.1833850944	0.2896489912	0.1624811017	0.6574918519	0.09165674107
265	0.1833093767	0.2896990162	0.163611528	0.6570840181	0.09165674107
270	0.1832122748	0.290136735	0.1642761659	0.6574446571	0.09185684112
275	0.1831271781	0.2902492913	0.1644073426	0.6582743048	0.09205694117
280	0.1830336933	0.2905869601	0.1648161581	0.6602288695	0.09255719129
285	0.1829651684	0.2912497916	0.1645196209	0.6602957527	0.09290736638
290	0.1828748921	0.2915374354	0.1656592185	0.6604602289	0.09305744142
295	0.1827979909	0.2915374354	0.1657627425	0.6605156137	0.09315749144
300	0.1827212845	0.2916624979	0.1660351009	0.6609277246	0.09305744142
305	0.1826425786	0.2923003168	0.1667265577	0.6613383493	0.09375779159
310	0.1825649329	0.2921002168	0.1671377355	0.6619983617	0.09385784162
315	0.1824982933	0.2922127731	0.1680145628	0.6620086719	0.09395789164
320	0.1824191783	0.2922127731	0.1682596854	0.6617841548	0.09410796668
325	0.1823682416	0.2924378856	0.1687275582	0.662389887	0.09425804172
330	0.1822912405	0.2927755544	0.1680723695	0.6619646348	0.09420801671
335	0.1822162999	0.2930256795	0.1688474793	0.6622697324	0.09440811676
340	0.1821370695	0.2936134734	0.1690734256	0.6645781016	0.09510846693
345	0.182063925	0.2936760047	0.1694445834	0.6650645822	0.09535859199
350	0.1820033385	0.2939761547	0.1699345506	0.6645292667	0.09540861701
355	0.1819195588	0.2939261297	0.1696371797	0.6648336848	0.09550866703
360	0.1818490732	0.2942012673	0.1702358124	0.6659620268	0.09575879209
365	0.1817858676	0.294188761	0.1702818076	0.6661168415	0.09590886713
370	0.181734732	0.2943013173	0.171218248	0.666138133	0.09590886713
375	0.1816491216	0.2945639486	0.1714258518	0.6672894772	0.09640911726
380	0.181588661	0.2950516925	0.1726371519	0.6665350478	0.09635909224
385	0.1815118295	0.2952517926	0.1729625924	0.668136856	0.09670926733
390	0.1814466762	0.2954268801	0.1731751987	0.6676223339	0.09685934237
395	0.1813813064	0.2958771052	0.1742380913	0.6679897309	0.09705944242
400	0.1813155553	0.2965274304	0.1744202657	0.669868448	0.09745964252
405	0.1812424229	0.2966399867	0.1751204769	0.6701994913	0.09775979259
410	0.1811807383	0.2967775554	0.1750765661	0.6702182507	0.09760971756
415	0.1811246263	0.2972527931	0.1756651937	0.6718580015	0.09826004272
420	0.1810619558	0.2973028181	0.1754821855	0.6712523415	0.09810996768
425	0.1810086234	0.2975779556	0.176758935	0.6711964236	0.09831006773
430	0.1809378117	0.2975654494	0.1770371297	0.6716351531	0.09836009274
435	0.1808786337	0.2977155244	0.1770367128	0.671853028	0.09831006773
440	0.1808074625	0.2978655995	0.1775722584	0.6718170594	0.09826004272
445	0.1807381007	0.2982532933	0.1779128453	0.6727190256	0.09836009274
450	0.1806850748	0.2985284309	0.1782848369	0.6734421894	0.09861021781
455	0.1806134036	0.2985659496	0.1787008782	0.6734154208	0.09876029284
460	0.1805487164	0.2986159747	0.178704908	0.6736213155	0.09896039289
465	0.180486536	0.2989411372	0.1787748041	0.6760880937	0.09931056798
470	0.1804280728	0.299078706	0.1795613084	0.6765416033	0.09951066803
475	0.1803673395	0.2995539436	0.1791697238	0.6762647143	0.09961071806
480	0.1803158159	0.2996915124	0.1801691123	0.676264218	0.09966074307
485	0.180258679	0.2999791562	0.1804478628	0.6760966614	0.09971076808
490	0.1802119545	0.3003418376	0.1805570841	0.6785142212	0.1002110182
495	0.1801633098	0.3003918626	0.180674365	0.6783302818	0.1002610432
500	0.1801074785	0.3005919626	0.1806103052	0.6785069269	0.1003610932
505	0.1800407291	0.3006670002	0.1811712801	0.6785214759	0.1003110682
510	0.1799637629	0.3007295314	0.1817193319	0.6788295845	0.1004111183
515	0.17990973	0.3008170752	0.1826724473	0.6793653593	0.1006112183
520	0.1798604194	0.301104719	0.1835733144	0.6799625013	0.1007612933
525	0.1798175086	0.3012923128	0.1845909066	0.6791682063	0.1007112683
530	0.1797704817	0.3012297816	0.1854634262	0.6789427273	0.1006612433
535	0.1796966699	0.3014298816	0.1854190984	0.679509488	0.1009113684
540	0.1796408309	0.3014298816	0.1849402479	0.679073841	0.1008613434
545	0.1795816878	0.3015549441	0.1854523095	0.6796921571	0.1009113684
550	0.17951983	0.3020301818	0.1854813518	0.6805348279	0.1013115685
555	0.1794714025	0.302192763	0.1855947418	0.6808694749	0.1014116185
560	0.1794128759	0.3023053193	0.1855662553	0.6807963493	0.1015616935
565	0.179353231	0.3024428881	0.185697432	0.6813799745	0.1017117686
570	0.1793034707	0.3024679006	0.1862046301	0.6812574024	0.1018118186
575	0.1792466986	0.3027180257	0.1865941304	0.6814704959	0.1017617936
580	0.1791990948	0.303030682	0.1866181702	0.6822216536	0.1021119687
585	0.1791383794	0.302930632	0.1870308765	0.6823012389	0.1021619937
590	0.179091674	0.3032808071	0.1870154522	0.6825847139	0.1021119687
595	0.1790334509	0.3034809071	0.1875785115	0.6820941187	0.1021619937
600	0.1789866601	0.3036810072	0.1878189095	0.6820274187	0.1022620437
605	0.1789399586	0.3036935134	0.1881818687	0.682240404	0.1023620937
610	0.1789074351	0.3038936135	0.1883575121	0.6823063099	0.1024621438
615	0.1788658984	0.3042187761	0.1881760325	0.6831915435	0.1028623439
620	0.1788070866	0.3044313824	0.1881254516	0.6823851789	0.1027122688
625	0.1787460711	0.3046815074	0.1880259574	0.6841251542	0.103212519
630	0.1786880403	0.3050817075	0.1879568951	0.685751704	0.1039628941
635	0.1786166789	0.3048691012	0.1886554388	0.6855262124	0.1039128691
640	0.1785672219	0.3052442888	0.1896841476	0.6859001007	0.1040629442
645	0.1785193861	0.3053318326	0.1909574232	0.6858042194	0.1040129192
650	0.1784732383	0.3056069702	0.190907815	0.6861377195	0.1040629442
655	0.1784256972	0.3056444889	0.1913463676	0.6858875944	0.1040129192
660	0.178383343	0.3059821577	0.1925541938	0.6867342224	0.1043630942
665	0.1783163046	0.3061322328	0.1928494803	0.6862839973	0.1043130692
670	0.17827976	0.3063573453	0.1931128064	0.6856295034	0.1042630442
675	0.1782415122	0.3062698016	0.1935305153	0.6858227287	0.1041629942
680	0.178203955	0.3065324329	0.1933926686	0.6861250624	0.1042630442
685	0.1781496869	0.3065199266	0.1938130176	0.6861945416	0.1044131193
690	0.1780963491	0.3066074704	0.1939279362	0.6858518784	0.1045131693
695	0.1780567724	0.3069451392	0.1944365238	0.6872281617	0.1049133694
700	0.1780170631	0.3073078206	0.1939045912	0.6872420576	0.1049133694
705	0.1779766816	0.3075704519	0.1941751431	0.6877104736	0.1051134694
710	0.1779325218	0.3075454394	0.1945217053	0.6885862172	0.1051634944
715	0.177879345	0.3076830082	0.1947591851	0.6893946129	0.1053635945
720	0.1778267504	0.3079831582	0.1946605247	0.689492813	0.1055636945
725	0.1777796348	0.3080331833	0.1952688844	0.6907479111	0.1057637946
730	0.1777317403	0.3081957645	0.195520677	0.6900905649	0.1057137696
735	0.1776894105	0.3088460897	0.1958383358	0.6909252192	0.1060639447
740	0.1776380304	0.3088335835	0.1966126119	0.692309028	0.1062140197
745	0.177588761	0.3090837085	0.1972600189	0.6922205097	0.1061639947
750	0.1775408661	0.3090211773	0.197536685	0.6914509691	0.1061139697
755	0.1774690874	0.3092337836	0.1975836529	0.6918324198	0.1062640447
760	0.1774260223	0.3096339837	0.1977310878	0.6926878259	0.1065141698
765	0.1773781859	0.3098090712	0.1982673281	0.6938086586	0.1068643449
770	0.1773326335	0.30984659	0.1987260297	0.6944278049	0.1069143699
775	0.1772820427	0.30994664	0.199542827	0.6939128649	0.1069643949
780	0.1772279461	0.3103843588	0.1996371797	0.6939906815	0.1070644449
785	0.1771889368	0.3101717525	0.2000444667	0.694076833	0.1070144199
790	0.1771356173	0.3103093213	0.2008872492	0.6936555753	0.1069143699
795	0.1770841497	0.3107970652	0.2007495414	0.6953064007	0.107464645
800	0.1770433063	0.3108220777	0.2015862098	0.69519444	0.107464645
805	0.1769924568	0.3109596465	0.2017168306	0.6958191904	0.107364595
810	0.1769478242	0.3111472403	0.2013466455	0.6969062266	0.1077147701
815	0.176917706	0.3113723528	0.2018248013	0.6982152144	0.1079148701
820	0.1768707003	0.3115099216	0.2019814074	0.6974919361	0.1079148701
825	0.1768253913	0.312072703	0.2017910344	0.6980807406	0.1083150702
830	0.1767828372	0.3119351342	0.2016009394	0.6984959103	0.1084151203
835	0.1767499093	0.3123353343	0.2017344784	0.6986688323	0.1087152703
840	0.1767140832	0.3122477906	0.2023571508	0.6986364901	0.1086652453
845	0.1766793511	0.3123353343	0.2028344728	0.6990692281	0.1087152703
850	0.1766358731	0.3124854094	0.2033522317	0.6989488966	0.1086652453
855	0.1765835914	0.3127355344	0.2038808293	0.6996233888	0.1088653454
860	0.176545079	0.3130356845	0.2031936802	0.6999247661	0.1090154204
865	0.1765060437	0.3130732033	0.203581513	0.6996628296	0.1088653454
870	0.1764577888	0.313060697	0.2036871213	0.6998762299	0.1088653454
875	0.176406778	0.3132607971	0.2043120171	0.6995330759	0.1088653454
880	0.1763607173	0.3134984159	0.2044889111	0.6997540197	0.1089653954
885	0.1763164618	0.3135859596	0.2048211606	0.7016958636	0.1094156205
890	0.1762732917	0.314098716	0.2047878106	0.7018111991	0.1095156705
895	0.1762384433	0.3140611973	0.2045881274	0.7020678931	0.1096157206
900	0.1761949081	0.3140737035	0.2051207548	0.702142335	0.1094656455
905	0.1761563696	0.3141612473	0.2054859374	0.7023091212	0.1095656955
910	0.1761193252	0.3142487911	0.2056353177	0.7016208983	0.1096157206
915	0.1760753406	0.3146740037	0.2056588016	0.7032300362	0.1099658956
920	0.1760440342	0.3148115725	0.2059090656	0.7035648266	0.1101659957
925	0.176011462	0.3150116725	0.2064489189	0.7031187702	0.1101659957
930	0.1759593486	0.3151992663	0.2063836085	0.7041608668	0.1105161708
935	0.17592811	0.315136735	0.2067037686	0.7044991312	0.1105161708
940	0.1758882224	0.3153243288	0.2068963648	0.7048709441	0.1106662458
945	0.1758509372	0.3152617976	0.2076154744	0.7045265439	0.1108163209
950	0.1758087595	0.3154994164	0.2076991273	0.7048245464	0.1109163709
955	0.1757800033	0.3157370352	0.2078778278	0.7044849656	0.1108663459
960	0.1757376463	0.3160121728	0.2075029181	0.7056939034	0.1111664959
965	0.1756984242	0.3161622478	0.2082388416	0.7066451727	0.111316571
970	0.1756672279	0.3162122728	0.2085473292	0.7063672559	0.1111664959
975	0.1756286105	0.3163873603	0.208544828	0.7072849767	0.111516671
980	0.1755850349	0.3167375354	0.2088944472	0.7081852807	0.1117667961
985	0.1755442639	0.3167250292	0.2092109944	0.7081632639	0.1120169212
990	0.1755034391	0.3172753043	0.209529209	0.7089455995	0.1122170212
995	0.1754645566	0.3175754544	0.2095406036	0.7090789995	0.1123170712
1000	0.1754214726	0.3175754544	0.2098803568	0.7087316036	0.1122170212
1005	0.1753796873	0.3176629982	0.2101086654	0.7087340769	0.1122170212
1010	0.1753318697	0.3179381357	0.2106518537	0.7087484952	0.1123170712
1015	0.1752968119	0.3179131232	0.2110916569	0.7087901827	0.1123170712
1020	0.1752591048	0.3182632983	0.2114257129	0.7095061657	0.1126172213
1025	0.1752204863	0.3183508421	0.2110095325	0.7092220951	0.1124171213
1030	0.1751839401	0.3184884109	0.2111537713	0.7086677243	0.1123170712
1035	0.1751392169	0.3187385359	0.2119487522	0.709469062	0.1126672463
1040	0.1750891184	0.3185759546	0.2125736479	0.7086134574	0.1123670962
1045	0.1750525078	0.3186384859	0.2129267411	0.7093145024	0.1125671963
1050	0.1750096263	0.3188510922	0.2127783336	0.7097833876	0.1126672463
1055	0.1749707155	0.319038686	0.2126363182	0.710162457	0.1130174214
1060	0.1749359932	0.3190636985	0.2131799233	0.7102764029	0.1129173714
1065	0.1749029031	0.319038686	0.2127868101	0.7103622513	0.1130674464
1070	0.1748692504	0.3193013173	0.214038686	0.7093463925	0.1129173714
1075	0.1748348715	0.3195389361	0.2143613473	0.7096166404	0.1129173714
1080	0.1747824593	0.3195889611	0.2141266467	0.7095124216	0.1128673464
1085	0.1747489986	0.3197390362	0.2143380023	0.7102211093	0.1131174714
1090	0.174711151	0.3197890612	0.2144745984	0.7097809902	0.1129673964
1095	0.1746668489	0.3200141738	0.2147766939	0.7107462988	0.1132675465
1100	0.1746304468	0.32012673	0.2151474348	0.7108205422	0.1132675465
1105	0.1745979824	0.3202893113	0.2151949586	0.7109823295	0.1134676465
1110	0.1745690638	0.3204143739	0.2154832972	0.7103798457	0.1133675965
1115	0.1745329461	0.3207395364	0.215427297	0.7123589062	0.1139178716
1120	0.1744862718	0.3210396865	0.2157136902	0.7125800666	0.1140179217
1125	0.1744498767	0.3207520427	0.2156878439	0.7121522211	0.1138178216
1130	0.1744133996	0.3207645489	0.2159738202	0.7122340602	0.1138678466
1135	0.1743680175	0.3212022678	0.2164136235	0.7139145731	0.1142680467
1140	0.1743285171	0.3214648991	0.2166976544	0.7140251596	0.1144681468
1145	0.1742933766	0.3213648491	0.2164840754	0.7134835764	0.1145681968
1150	0.1742618468	0.3214148741	0.2169804347	0.7138504265	0.1145681968
1155	0.1742188601	0.3215524429	0.2168070146	0.7136604325	0.1145681968
1160	0.1741796982	0.3217525429	0.2165378523	0.7140642058	0.1147182718
1165	0.1741391345	0.3219276305	0.2162932855	0.7149813005	0.1150184219
1170	0.1740961026	0.3218776055	0.2168207715	0.7155226426	0.1149683969
1175	0.1740529258	0.321952643	0.2171357901	0.7143129107	0.1149683969
1180	0.1740070174	0.3221277305	0.217633539	0.7149761818	0.1150684469
1185	0.1739618276	0.3223028181	0.2177627703	0.7168525815	0.1156187221
1190	0.1739240622	0.3224028681	0.217860597	0.7172402022	0.115568697
1195	0.1738971128	0.3224028681	0.2176725863	0.7175249262	0.1156687471
1200	0.1738584903	0.3226029682	0.2179046468	0.7181460701	0.1158688471
1205	0.1738185383	0.3225279306	0.2183154077	0.716636477	0.115568697
1210	0.1737748746	0.3227280307	0.2184343561	0.7167401002	0.115518672
1215	0.1737414215	0.3231157245	0.2183769663	0.7174247374	0.1157687971
1220	0.1737028017	0.3232032683	0.219005197	0.7175557553	0.1158688471
1225	0.1736619249	0.3232908121	0.2188095437	0.7173644203	0.1159188721
1230	0.1736310873	0.3236284809	0.2191542994	0.7182256077	0.1160689472
1235	0.173590926	0.3237410372	0.2189829637	0.71825441	0.1161689972
1240	0.1735553148	0.3237660497	0.2195296259	0.7182318102	0.1160689472
1245	0.1735142388	0.3239411372	0.2198300539	0.719722864	0.1163690972
1250	0.1734759947	0.3240536935	0.2199893002	0.7191531347	0.1164691473
1255	0.1734399485	0.3241662498	0.2199509477	0.7186101865	0.1164191223
1260	0.1734109565	0.324128731	0.2201254794	0.7193084784	0.1164691473
1265	0.1733816455	0.3243788561	0.2206222556	0.7207941113	0.1167192723
1270	0.1733505785	0.3244663999	0.2202041298	0.7212308196	0.1167192723
1275	0.1733237645	0.3245539436	0.2211143072	0.7217804992	0.1168693474
1280	0.1732931811	0.3247540437	0.2212593797	0.7206991314	0.1168693474
1285	0.1732602789	0.3247915624	0.2211423767	0.7220450425	0.1169693974
1290	0.1732331963	0.3250667	0.2220321272	0.7231650469	0.1172195225
1295	0.1731910777	0.3250792063	0.2223140737	0.7228097286	0.1171194724
1300	0.173158658	0.3252542938	0.2223568729	0.7230333262	0.1172195225
1305	0.1731255579	0.3256544939	0.2226732811	0.7226785548	0.1172695475
1310	0.1730975175	0.3258921127	0.2229424434	0.7236827962	0.1175696975
1315	0.1730682883	0.3256920127	0.2231028014	0.7230023278	0.1174196225
1320	0.173023723	0.3257295314	0.2231461564	0.7235785774	0.1174696475
1325	0.1729958685	0.3259421377	0.2239120949	0.7237800671	0.1176697476
1330	0.1729623173	0.3260922128	0.223968512	0.7244271855	0.1178698476
